ENT_DT_MOVTO;ENT_NR_LOTE;ENT_NR_INST;ENT_NR_AGEN;ENT_NR_CTRTER;ENT_NR_PL;ENT_DT_PL;ENT_ST_PL;ENT_DT_LBNDES;ENT_VL_SOLIC;ENT_VL_LIBER;ENT_ID_TIPIOF;ENT_VL_IOF;ENT_ID_CONCES;ENT_VL_CONCES;ENT_ID_OUTVLR;ENT_VL_OUTVLR;ENT_NR_BANCO;ENT_NR_AGENC;ENT_NR_CONTA
20260215;1;1414;19;1059004;1;20250611;5;20250611;5955.65;6042.12;F;86.47;F;0;F;0;;;
20260215;1;1414;19;1059005;1;20250603;5;20250603;1500;1546.53;F;46.53;F;0;F;0;;;
20260215;1;1414;19;1059008;1;20250605;5;20250605;1536.7;1583.64;F;46.94;F;0;F;0;;;
20260215;1;1414;19;1059010;1;20250604;5;20250604;4525.38;4665.64;F;140.26;F;0;F;0;;;
20260215;1;1414;19;1059011;1;20250603;5;20250603;2050.12;2111.41;F;61.29;F;0;F;0;;;
20260215;1;1414;19;1059013;1;20250605;5;20250605;1937.17;1956.24;F;19.07;F;0;F;0;;;
20260215;1;1414;19;1059014;1;20250603;5;20250603;5424.33;5594.24;F;169.91;F;0;F;0;;;
20260215;1;1414;19;1059016;1;20250603;5;20250603;647.52;667.95;F;20.43;F;0;F;0;;;
20260215;1;1414;19;1059017;1;20250603;5;20250603;743.56;767.01;F;23.45;F;0;F;0;;;
20260215;1;1414;19;1059018;1;20250604;5;20250604;7237.34;7463.26;F;225.92;F;0;F;0;;;
20260215;1;1414;19;1059019;1;20250603;5;20250603;11000;11341.2;F;341.2;F;0;F;0;;;
20260215;1;1414;19;1059021;1;20250604;5;20250604;1512.75;1559.04;F;46.29;F;0;F;0;;;
20260215;1;1414;19;1059023;1;20250603;5;20250603;3471.5;3536.77;F;65.27;F;0;F;0;;;
20260215;1;1414;19;1059024;1;20250604;5;20250604;1696.39;1748.92;F;52.53;F;0;F;0;;;
20260215;1;1414;19;1059026;1;20250604;5;20250604;5412.93;5583.55;F;170.62;F;0;F;0;;;
20260215;1;1414;19;1059027;1;20250605;5;20250605;586.71;605.19;F;18.48;F;0;F;0;;;
20260215;1;1414;19;1059029;1;20250604;5;20250604;1804.61;1845.7;F;41.09;F;0;F;0;;;
20260215;1;1414;19;1059031;1;20250603;5;20250603;2735.31;2786.89;F;51.58;F;0;F;0;;;
20260215;1;1414;19;1059033;1;20250605;5;20250605;642.49;662.73;F;20.24;F;0;F;0;;;
20260215;1;1414;19;1059034;1;20250604;5;20250604;2416.12;2490.73;F;74.61;F;0;F;0;;;
20260215;1;1414;19;1059037;1;20250604;5;20250604;2120.82;2186.55;F;65.73;F;0;F;0;;;
20260215;1;1414;19;1059040;1;20250605;5;20250605;3225.08;3325.66;F;100.58;F;0;F;0;;;
20260215;1;1414;19;1059041;1;20250604;5;20250604;1065.75;1098.79;F;33.04;F;0;F;0;;;
20260215;1;1414;19;1059042;1;20250604;5;20250604;2166.91;2235.16;F;68.25;F;0;F;0;;;
20260215;1;1414;19;1059044;1;20250605;5;20250605;1059.78;1093.16;F;33.38;F;0;F;0;;;
20260215;1;1414;19;1059045;1;20250604;5;20250604;1097.77;1131.79;F;34.02;F;0;F;0;;;
20260215;1;1414;19;1059046;1;20250603;5;20250603;4045.55;4045.55;F;0;F;0;F;0;;;
20260215;1;1414;19;1059047;1;20250604;5;20250604;6342.89;6540.85;F;197.96;F;0;F;0;;;
20260215;1;1414;19;1059048;1;20250604;5;20250604;2575.68;2655.51;F;79.83;F;0;F;0;;;
20260215;1;1414;19;1059049;1;20250604;5;20250604;2373.26;2446.56;F;73.3;F;0;F;0;;;
20260215;1;1414;19;1059050;1;20250604;5;20250604;3007.37;3102.17;F;94.8;F;0;F;0;;;
20260215;1;1414;19;1059051;1;20250604;5;20250604;3304.77;3407.57;F;102.8;F;0;F;0;;;
20260215;1;1414;19;1059052;1;20250604;5;20250604;3000;3092.65;F;92.65;F;0;F;0;;;
20260215;1;1414;19;1059055;1;20250605;5;20250605;1123.89;1158.69;F;34.8;F;0;F;0;;;
20260215;1;1414;19;1059056;1;20250603;5;20250603;7936.36;7936.36;F;0;F;0;F;0;;;
20260215;1;1414;19;1059058;1;20250604;5;20250604;2456.81;2532.96;F;76.15;F;0;F;0;;;
20260215;1;1414;19;1059059;1;20250604;5;20250604;2950.64;3042.42;F;91.78;F;0;F;0;;;
20260215;1;1414;19;1059060;1;20250605;5;20250605;1415.72;1459.57;F;43.85;F;0;F;0;;;
20260215;1;1414;19;1059061;1;20250605;5;20250605;872.98;899.92;F;26.94;F;0;F;0;;;
20260215;1;1414;19;1059063;1;20250604;5;20250604;2642.66;2724.56;F;81.9;F;0;F;0;;;
20260215;1;1414;19;1059064;1;20250605;5;20250605;3852.43;3971.12;F;118.69;F;0;F;0;;;
20260215;1;1414;19;1059065;1;20250604;5;20250604;4654.91;4798.67;F;143.76;F;0;F;0;;;
20260215;1;1414;19;1059067;1;20250604;5;20250604;4218.35;4349.58;F;131.23;F;0;F;0;;;
20260215;1;1414;19;1059068;1;20250604;5;20250604;18148.67;18148.67;F;0;F;0;F;0;;;
20260215;1;1414;19;1059069;1;20250605;5;20250605;2083.4;2147.7;F;64.3;F;0;F;0;;;
20260215;1;1414;19;1059071;1;20250605;5;20250605;4915.9;5072.68;F;156.78;F;0;F;0;;;
20260215;1;1414;19;1059073;1;20250605;5;20250605;3512.38;3620.78;F;108.4;F;0;F;0;;;
20260215;1;1414;19;1059074;1;20250604;5;20250604;1853.8;1911.06;F;57.26;F;0;F;0;;;
20260215;1;1414;19;1059075;1;20250605;5;20250605;4667.76;4811.81;F;144.05;F;0;F;0;;;
20260215;1;1414;19;1059077;1;20250605;5;20250605;916.75;928.08;F;11.33;F;0;F;0;;;
20260215;1;1414;19;1059078;1;20250604;5;20250604;3000;3086.21;F;86.21;F;0;F;0;;;
20260215;1;1414;19;1059079;1;20250604;5;20250604;2181.63;2244.32;F;62.69;F;0;F;0;;;
20260215;1;1414;19;1059080;1;20250604;5;20250604;6910.22;7125.19;F;214.97;F;0;F;0;;;
20260215;1;1414;19;1059082;1;20250605;5;20250605;2692.22;2775.61;F;83.39;F;0;F;0;;;
20260215;1;1414;19;1059084;1;20250605;5;20250605;4024.33;4148.97;F;124.64;F;0;F;0;;;
20260215;1;1414;19;1059086;1;20250605;5;20250605;2396.48;2470.7;F;74.22;F;0;F;0;;;
20260215;1;1414;19;1059087;1;20250605;5;20250605;1942.37;2002.53;F;60.16;F;0;F;0;;;
20260215;1;1414;19;1059088;1;20250604;5;20250604;3337.87;3440.97;F;103.1;F;0;F;0;;;
20260215;1;1414;19;1059089;1;20250606;5;20250606;1436.75;1481.06;F;44.31;F;0;F;0;;;
20260215;1;1414;19;1059093;1;20250605;5;20250605;2374.76;2448.31;F;73.55;F;0;F;0;;;
20260215;1;1414;19;1059094;1;20250605;5;20250605;3208.47;3307.49;F;99.02;F;0;F;0;;;
20260215;1;1414;19;1059097;1;20250605;5;20250605;1095.35;1128.85;F;33.5;F;0;F;0;;;
20260215;1;1414;19;1059098;1;20250605;5;20250605;2517.83;2595.53;F;77.7;F;0;F;0;;;
20260215;1;1414;19;1059099;1;20250605;5;20250605;2440.18;2515.49;F;75.31;F;0;F;0;;;
20260215;1;1414;19;1059101;1;20250604;5;20250604;1530.25;1577.69;F;47.44;F;0;F;0;;;
20260215;1;1414;19;1059104;1;20250605;5;20250605;8800.57;9074.14;F;273.57;F;0;F;0;;;
20260215;1;1414;19;1059106;1;20250605;5;20250605;1101.37;1135.82;F;34.45;F;0;F;0;;;
20260215;1;1414;19;1059107;1;20250605;5;20250605;1900.76;1959.63;F;58.87;F;0;F;0;;;
20260215;1;1414;19;1059109;1;20250605;5;20250605;745.3;768.78;F;23.48;F;0;F;0;;;
20260215;1;1414;19;1059110;1;20250605;5;20250605;583.73;602.12;F;18.39;F;0;F;0;;;
20260215;1;1414;19;1059113;1;20250605;5;20250605;1942;2002.15;F;60.15;F;0;F;0;;;
20260215;1;1414;19;1059115;1;20250606;5;20250606;6448.42;6651.54;F;203.12;F;0;F;0;;;
20260215;1;1414;19;1059116;1;20250605;5;20250605;519.43;535.8;F;16.37;F;0;F;0;;;
20260215;1;1414;19;1059119;1;20250605;5;20250605;5285.94;5452.47;F;166.53;F;0;F;0;;;
20260215;1;1414;19;1059120;1;20250606;5;20250606;3705.69;3820.38;F;114.69;F;0;F;0;;;
20260215;1;1414;19;1059122;1;20250606;5;20250606;4470.04;4610.76;F;140.72;F;0;F;0;;;
20260215;1;1414;19;1059123;1;20250609;5;20250609;815.07;840.67;F;25.6;F;0;F;0;;;
20260215;1;1414;19;1059125;1;20250606;5;20250606;1544.59;1592.73;F;48.14;F;0;F;0;;;
20260215;1;1414;19;1059126;1;20250606;5;20250606;1262.03;1301.37;F;39.34;F;0;F;0;;;
20260215;1;1414;19;1059128;1;20250606;5;20250606;540.76;557.59;F;16.83;F;0;F;0;;;
20260215;1;1414;19;1059132;1;20250605;5;20250605;1030.92;1062.85;F;31.93;F;0;F;0;;;
20260215;1;1414;19;1059133;1;20250605;5;20250605;4824.67;4975.82;F;151.15;F;0;F;0;;;
20260215;1;1414;19;1059135;1;20250606;5;20250606;2118.32;2183.65;F;65.33;F;0;F;0;;;
20260215;1;1414;19;1059136;1;20250605;5;20250605;1715;1767.94;F;52.94;F;0;F;0;;;
20260215;1;1414;19;1059140;1;20250606;5;20250606;6191.53;6385.22;F;193.69;F;0;F;0;;;
20260215;1;1414;19;1059142;1;20250605;5;20250605;1099.47;1133.53;F;34.06;F;0;F;0;;;
20260215;1;1414;19;1059144;1;20250609;5;20250609;1133.37;1168.36;F;34.99;F;0;F;0;;;
20260215;1;1414;19;1059151;1;20250609;5;20250609;5186.31;5224.97;F;38.66;F;0;F;0;;;
20260215;1;1414;19;1059152;1;20250606;5;20250606;1738.96;1792.78;F;53.82;F;0;F;0;;;
20260215;1;1414;19;1059153;1;20250606;5;20250606;1596.68;1646.1;F;49.42;F;0;F;0;;;
20260215;1;1414;19;1059154;1;20250606;5;20250606;2461.15;2538.07;F;76.92;F;0;F;0;;;
20260215;1;1414;19;1059155;1;20250606;5;20250606;2442.07;2517.39;F;75.32;F;0;F;0;;;
20260215;1;1414;19;1059156;1;20250606;5;20250606;2317.75;2389.23;F;71.48;F;0;F;0;;;
20260215;1;1414;19;1059158;1;20250610;5;20250610;2683.56;2767.18;F;83.62;F;0;F;0;;;
20260215;1;1414;19;1059161;1;20250606;5;20250606;4634.75;4777.69;F;142.94;F;0;F;0;;;
20260215;1;1414;19;1059163;1;20250606;5;20250606;6136.26;6325.51;F;189.25;F;0;F;0;;;
20260215;1;1414;19;1059164;1;20250609;5;20250609;4731.2;4871.53;F;140.33;F;0;F;0;;;
20260215;1;1414;19;1059165;1;20250606;5;20250606;4229.4;4360.31;F;130.91;F;0;F;0;;;
20260215;1;1414;19;1059169;1;20250606;5;20250606;1809.27;1865.08;F;55.81;F;0;F;0;;;
20260215;1;1414;19;1059170;1;20250606;5;20250606;4059.73;4185.38;F;125.65;F;0;F;0;;;
20260215;1;1414;19;1059171;1;20250606;5;20250606;3087.03;3183.52;F;96.49;F;0;F;0;;;
20260215;1;1414;19;1059178;1;20250606;5;20250606;4884.87;5036.07;F;151.2;F;0;F;0;;;
20260215;1;1414;19;1059180;1;20250606;5;20250606;7022.99;7022.99;F;0;F;0;F;0;;;
20260215;1;1414;19;1059182;1;20250606;5;20250606;5000;5155.85;F;155.85;F;0;F;0;;;
20260215;1;1414;19;1059183;1;20250606;5;20250606;11223.82;11572.51;F;348.69;F;0;F;0;;;
20260215;1;1414;19;1059184;1;20250610;5;20250610;5244.58;5406.74;F;162.16;F;0;F;0;;;
20260215;1;1414;19;1059185;1;20250606;5;20250606;3500;3607.95;F;107.95;F;0;F;0;;;
20260215;1;1414;19;1059186;1;20250606;5;20250606;3035.18;3129.47;F;94.29;F;0;F;0;;;
20260215;1;1414;19;1059188;1;20250609;5;20250609;9041.66;9321.81;F;280.15;F;0;F;0;;;
20260215;1;1414;19;1059189;1;20250606;5;20250606;4806.54;4957.87;F;151.33;F;0;F;0;;;
20260215;1;1414;19;1059190;1;20250609;5;20250609;621.04;640.55;F;19.51;F;0;F;0;;;
20260215;1;1414;19;1059193;1;20250610;5;20250610;9168.79;9454.64;F;285.85;F;0;F;0;;;
20260215;1;1414;19;1059194;1;20250609;5;20250609;1070.57;1086.98;F;16.41;F;0;F;0;;;
20260215;1;1414;19;1059195;1;20250609;5;20250609;1185.11;1197.07;F;11.96;F;0;F;0;;;
20260215;1;1414;19;1059196;1;20250609;5;20250609;9000;9220.92;F;220.92;F;0;F;0;;;
20260215;1;1414;19;1059197;1;20250609;5;20250609;2175.23;2242.87;F;67.64;F;0;F;0;;;
20260215;1;1414;19;1059199;1;20250612;5;20250612;756.64;764.23;F;7.59;F;0;F;0;;;
20260215;1;1414;19;1059201;1;20250610;5;20250610;2350.11;2423.17;F;73.06;F;0;F;0;;;
20260215;1;1414;19;1059203;1;20250612;5;20250612;2170.16;2203.91;F;33.75;F;0;F;0;;;
20260215;1;1414;19;1059205;1;20250611;5;20250611;2007.92;2069.63;F;61.71;F;0;F;0;;;
20260215;1;1414;19;1059207;1;20250610;5;20250610;2796.96;2883.93;F;86.97;F;0;F;0;;;
20260215;1;1414;19;1059208;1;20250611;5;20250611;563.3;580.98;F;17.68;F;0;F;0;;;
20260215;1;1414;19;1059209;1;20250610;5;20250610;3200;3295.03;F;95.03;F;0;F;0;;;
20260215;1;1414;19;1059210;1;20250609;5;20250609;852.95;879.75;F;26.8;F;0;F;0;;;
20260215;1;1414;19;1059213;1;20250609;5;20250609;655.07;675.66;F;20.59;F;0;F;0;;;
20260215;1;1414;19;1059214;1;20250611;5;20250611;13282.15;13358.16;F;76.01;F;0;F;0;;;
20260215;1;1414;19;1059215;1;20250609;5;20250609;974.19;1004.81;F;30.62;F;0;F;0;;;
20260215;1;1414;19;1059216;1;20250609;5;20250609;6993.8;7210.64;F;216.84;F;0;F;0;;;
20260215;1;1414;19;1059224;1;20250612;5;20250612;4623.01;4767.99;F;144.98;F;0;F;0;;;
20260215;1;1414;19;1059225;1;20250613;5;20250613;2668.3;2751.92;F;83.62;F;0;F;0;;;
20260215;1;1414;19;1059230;1;20250610;5;20250610;588.98;607.48;F;18.5;F;0;F;0;;;
20260215;1;1414;19;1059232;1;20250610;5;20250610;582.25;600.53;F;18.28;F;0;F;0;;;
20260215;1;1414;19;1059233;1;20250610;5;20250610;2911.64;3003.07;F;91.43;F;0;F;0;;;
20260215;1;1414;19;1059236;1;20250610;5;20250610;1374.64;1417.06;F;42.42;F;0;F;0;;;
20260215;1;1414;19;1059237;1;20250610;5;20250610;6818.81;6912.22;F;93.41;F;0;F;0;;;
20260215;1;1414;19;1059241;1;20250610;5;20250610;1812.31;1868.25;F;55.94;F;0;F;0;;;
20260215;1;1414;19;1059242;1;20250610;5;20250610;2000;2061.73;F;61.73;F;0;F;0;;;
20260215;1;1414;19;1059243;1;20250611;5;20250611;864.93;891.87;F;26.94;F;0;F;0;;;
20260215;1;1414;19;1059245;1;20250611;5;20250611;2954.91;3046.18;F;91.27;F;0;F;0;;;
20260215;1;1414;19;1059247;1;20250610;5;20250610;1639.9;1690.51;F;50.61;F;0;F;0;;;
20260215;1;1414;19;1059249;1;20250610;5;20250610;2421.44;2496.74;F;75.3;F;0;F;0;;;
20260215;1;1414;19;1059251;1;20250610;5;20250610;3046.36;3141.1;F;94.74;F;0;F;0;;;
20260215;1;1414;19;1059257;1;20250610;5;20250610;5038.81;5038.81;F;0;F;0;F;0;;;
20260215;1;1414;19;1059258;1;20250616;5;20250616;583.03;601.26;F;18.23;F;0;F;0;;;
20260215;1;1414;19;1059259;1;20250610;5;20250610;16084.18;16584.35;F;500.17;F;0;F;0;;;
20260215;1;1414;19;1059262;1;20250616;5;20250616;3894.74;4016.4;F;121.66;F;0;F;0;;;
20260215;1;1414;19;1059263;1;20250611;5;20250611;1614.85;1628.51;F;13.66;F;0;F;0;;;
20260215;1;1414;19;1059264;1;20250613;5;20250613;1535.8;1583.25;F;47.45;F;0;F;0;;;
20260215;1;1414;19;1059269;1;20250611;5;20250611;2496.52;2573.24;F;76.72;F;0;F;0;;;
20260215;1;1414;19;1059270;1;20250611;5;20250611;11527.73;11700.39;F;172.66;F;0;F;0;;;
20260215;1;1414;19;1059272;1;20250611;5;20250611;2489;2567.16;F;78.16;F;0;F;0;;;
20260215;1;1414;19;1059273;1;20250611;5;20250611;3439.62;3545.31;F;105.69;F;0;F;0;;;
20260215;1;1414;19;1059275;1;20250613;5;20250613;4324.36;4461.22;F;136.86;F;0;F;0;;;
20260215;1;1414;19;1059276;1;20250611;5;20250611;2984.72;3077.08;F;92.36;F;0;F;0;;;
20260215;1;1414;19;1059278;1;20250611;5;20250611;841.7;868.12;F;26.42;F;0;F;0;;;
20260215;1;1414;19;1059280;1;20250612;5;20250612;1100;1132.45;F;32.45;F;0;F;0;;;
20260215;1;1414;19;1059282;1;20250611;5;20250611;2000;2062.3;F;62.3;F;0;F;0;;;
20260215;1;1414;19;1059284;1;20250612;5;20250612;1059.29;1092.63;F;33.34;F;0;F;0;;;
20260215;1;1414;19;1059285;1;20250611;5;20250611;2275.06;2346.47;F;71.41;F;0;F;0;;;
20260215;1;1414;19;1059287;1;20250611;5;20250611;2007.39;2069.08;F;61.69;F;0;F;0;;;
20260215;1;1414;19;1059288;1;20250613;5;20250613;1869.6;1928.77;F;59.17;F;0;F;0;;;
20260215;1;1414;19;1059289;1;20250612;5;20250612;1240.34;1279.62;F;39.28;F;0;F;0;;;
20260215;1;1414;19;1059290;1;20250612;5;20250612;1296.81;1337.88;F;41.07;F;0;F;0;;;
20260215;1;1414;19;1059291;1;20250612;5;20250612;2348.84;2422.51;F;73.67;F;0;F;0;;;
20260215;1;1414;19;1059293;1;20250611;5;20250611;4705.13;4853.35;F;148.22;F;0;F;0;;;
20260215;1;1414;19;1059295;1;20250612;5;20250612;4464.26;4604.8;F;140.54;F;0;F;0;;;
20260215;1;1414;19;1059297;1;20250613;5;20250613;5901.14;6086.16;F;185.02;F;0;F;0;;;
20260215;1;1414;19;1059298;1;20250612;5;20250612;15000;15446.72;F;446.72;F;0;F;0;;;
20260215;1;1414;19;1059299;1;20250612;5;20250612;2016.95;2080.83;F;63.88;F;0;F;0;;;
20260215;1;1414;19;1059300;1;20250612;5;20250612;4273.13;4404.34;F;131.21;F;0;F;0;;;
20260215;1;1414;19;1059304;1;20250612;5;20250612;2431.4;2507.94;F;76.54;F;0;F;0;;;
20260215;1;1414;19;1059306;1;20250612;5;20250612;23068.08;23791.59;F;723.51;F;0;F;0;;;
20260215;1;1414;19;1059307;1;20250612;5;20250612;5714.5;5894.4;F;179.9;F;0;F;0;;;
20260215;1;1414;19;1059308;1;20250612;5;20250612;4000;4125.92;F;125.92;F;0;F;0;;;
20260215;1;1414;19;1059309;1;20250616;5;20250616;4257.21;4315.72;F;58.51;F;0;F;0;;;
20260215;1;1414;19;1059311;1;20250612;5;20250612;15000;15470.46;F;470.46;F;0;F;0;;;
20260215;1;1414;19;1059312;1;20250613;5;20250613;1410.48;1454.69;F;44.21;F;0;F;0;;;
20260215;1;1414;19;1059314;1;20250612;5;20250612;4717.49;4865.45;F;147.96;F;0;F;0;;;
20260215;1;1414;19;1059315;1;20250612;5;20250612;697.66;719.54;F;21.88;F;0;F;0;;;
20260215;1;1414;19;1059317;1;20250612;5;20250612;1111.36;1146.35;F;34.99;F;0;F;0;;;
20260215;1;1414;19;1059319;1;20250616;5;20250616;6000;6186.54;F;186.54;F;0;F;0;;;
20260215;1;1414;19;1059322;1;20250612;5;20250612;9000;9162.84;F;162.84;F;0;F;0;;;
20260215;1;1414;19;1059323;1;20250612;5;20250612;1598;1647.8;F;49.8;F;0;F;0;;;
20260215;1;1414;19;1059324;1;20250613;5;20250613;3764.12;3882.54;F;118.42;F;0;F;0;;;
20260215;1;1414;19;1059326;1;20250616;5;20250616;1142.99;1178.87;F;35.88;F;0;F;0;;;
20260215;1;1414;19;1059329;1;20250613;5;20250613;13578.02;13686.13;F;108.11;F;0;F;0;;;
20260215;1;1414;19;1059330;1;20250613;5;20250613;1328.85;1370.22;F;41.37;F;0;F;0;;;
20260215;1;1414;19;1059331;1;20250612;5;20250612;4209.68;4340.88;F;131.2;F;0;F;0;;;
20260215;1;1414;19;1059333;1;20250613;5;20250613;3342.06;3359.4;F;17.34;F;0;F;0;;;
20260215;1;1414;19;1059335;1;20250612;5;20250612;31520.9;31520.9;F;0;F;0;F;0;;;
20260215;1;1414;19;1059337;1;20250613;5;20250613;4149.93;4280.49;F;130.56;F;0;F;0;;;
20260215;1;1414;19;1059338;1;20250613;5;20250613;687.98;709.55;F;21.57;F;0;F;0;;;
20260215;1;1414;19;1059341;1;20250613;5;20250613;698.52;720.42;F;21.9;F;0;F;0;;;
20260215;1;1414;19;1059342;1;20250613;5;20250613;4559.39;4702.3;F;142.91;F;0;F;0;;;
20260215;1;1414;19;1059343;1;20250612;5;20250612;13895.77;13895.77;F;0;F;0;F;0;;;
20260215;1;1414;19;1059344;1;20250612;5;20250612;24297.87;24297.87;F;0;F;0;F;0;;;
20260215;1;1414;19;1059346;1;20250617;5;20250617;692.16;713.95;F;21.79;F;0;F;0;;;
20260215;1;1414;19;1059349;1;20250613;5;20250613;75249.65;75249.65;F;0;F;0;F;0;;;
20260215;1;1414;19;1059350;1;20250616;5;20250616;4610.63;4755.37;F;144.74;F;0;F;0;;;
20260215;1;1414;19;1059351;1;20250617;5;20250617;1134.42;1170.23;F;35.81;F;0;F;0;;;
20260215;1;1414;19;1059352;1;20250616;5;20250616;1237.25;1255.81;F;18.56;F;0;F;0;;;
20260215;1;1414;19;1059354;1;20250617;5;20250617;6275.93;6474.04;F;198.11;F;0;F;0;;;
20260215;1;1414;19;1059355;1;20250617;5;20250617;1182.83;1220.17;F;37.34;F;0;F;0;;;
20260215;1;1414;19;1059358;1;20250616;5;20250616;2811.14;2899.39;F;88.25;F;0;F;0;;;
20260215;1;1414;19;1059359;1;20250613;5;20250613;6583.05;6789.19;F;206.14;F;0;F;0;;;
20260215;1;1414;19;1059360;1;20250616;5;20250616;10157.64;10457.09;F;299.45;F;0;F;0;;;
20260215;1;1414;19;1059362;1;20250613;5;20250613;522.97;539.36;F;16.39;F;0;F;0;;;
20260215;1;1414;19;1059363;1;20250613;5;20250613;547.03;564.17;F;17.14;F;0;F;0;;;
20260215;1;1414;19;1059368;1;20250616;5;20250616;3000;3091.29;F;91.29;F;0;F;0;;;
20260215;1;1414;19;1059370;1;20250616;5;20250616;952.14;981.4;F;29.26;F;0;F;0;;;
20260215;1;1414;19;1059374;1;20250617;5;20250617;1615.61;1666.3;F;50.69;F;0;F;0;;;
20260215;1;1414;19;1059375;1;20250616;5;20250616;1174.4;1210.48;F;36.08;F;0;F;0;;;
20260215;1;1414;19;1059380;1;20250617;5;20250617;7777.7;8023.93;F;246.23;F;0;F;0;;;
20260215;1;1414;19;1059381;1;20250617;5;20250617;1164.33;1200.86;F;36.53;F;0;F;0;;;
20260215;1;1414;19;1059389;1;20250618;5;20250618;3618.71;3732.54;F;113.83;F;0;F;0;;;
20260215;1;1414;19;1059390;1;20250617;5;20250617;15000;15455.41;F;455.41;F;0;F;0;;;
20260215;1;1414;19;1059391;1;20250618;5;20250618;50000;51514.82;F;1514.82;F;0;F;0;;;
20260215;1;1414;19;1059392;1;20250625;5;20250625;11234.04;11571.64;F;337.6;F;0;F;0;;;
20260215;1;1414;19;1059394;1;20250617;5;20250617;1315.51;1335.31;F;19.8;F;0;F;0;;;
20260215;1;1414;19;1059396;1;20250618;5;20250618;1362.13;1403.75;F;41.62;F;0;F;0;;;
20260215;1;1414;19;1059401;1;20250620;5;20250620;2780.87;2838.17;F;57.3;F;0;F;0;;;
20260215;1;1414;19;1059402;1;20250617;5;20250617;7441.04;7670.41;F;229.37;F;0;F;0;;;
20260215;1;1414;19;1059406;1;20250618;5;20250618;882.64;910.74;F;28.1;F;0;F;0;;;
20260215;1;1414;19;1059407;1;20250618;5;20250618;1708.6;1760.97;F;52.37;F;0;F;0;;;
20260215;1;1414;19;1059409;1;20250617;5;20250617;635.32;655.56;F;20.24;F;0;F;0;;;
20260215;1;1414;19;1059411;1;20250617;5;20250617;11293.78;11653.61;F;359.83;F;0;F;0;;;
20260215;1;1414;19;1059412;1;20250617;5;20250617;622.04;641.86;F;19.82;F;0;F;0;;;
20260215;1;1414;19;1059413;1;20250618;5;20250618;1240.81;1279.71;F;38.9;F;0;F;0;;;
20260215;1;1414;19;1059414;1;20250618;5;20250618;2722.34;2808.23;F;85.89;F;0;F;0;;;
20260215;1;1414;19;1059415;1;20250617;5;20250617;1317.62;1358.28;F;40.66;F;0;F;0;;;
20260215;1;1414;19;1059416;1;20250618;5;20250618;4000;4126.21;F;126.21;F;0;F;0;;;
20260215;1;1414;19;1059419;1;20250618;5;20250618;2000.15;2063.83;F;63.68;F;0;F;0;;;
20260215;1;1414;19;1059420;1;20250620;5;20250620;2524.64;2604.19;F;79.55;F;0;F;0;;;
20260215;1;1414;19;1059421;1;20250618;5;20250618;1813.42;1870.28;F;56.86;F;0;F;0;;;
20260215;1;1414;19;1059422;1;20250618;5;20250618;1352.8;1395.87;F;43.07;F;0;F;0;;;
20260215;1;1414;19;1059424;1;20250618;5;20250618;9520.61;9823.76;F;303.15;F;0;F;0;;;
20260215;1;1414;19;1059427;1;20250618;5;20250618;20000;20636.83;F;636.83;F;0;F;0;;;
20260215;1;1414;19;1059433;1;20250620;5;20250620;7244.15;7360.45;F;116.3;F;0;F;0;;;
20260215;1;1414;19;1059434;1;20250618;5;20250618;16507.51;16994.55;F;487.04;F;0;F;0;;;
20260215;1;1414;19;1059437;1;20250620;5;20250620;9522.27;9569.75;F;47.48;F;0;F;0;;;
20260215;1;1414;19;1059440;1;20250620;5;20250620;5474.04;5648.13;F;174.09;F;0;F;0;;;
20260215;1;1414;19;1059441;1;20250620;5;20250620;4058.92;4188;F;129.08;F;0;F;0;;;
20260215;1;1414;19;1059443;1;20250625;5;20250625;2908.3;3000.48;F;92.18;F;0;F;0;;;
20260215;1;1414;19;1059446;1;20250620;5;20250620;3061.11;3158.46;F;97.35;F;0;F;0;;;
20260215;1;1414;19;1059448;1;20250620;5;20250620;3268.05;3371.02;F;102.97;F;0;F;0;;;
20260215;1;1414;19;1059449;1;20250620;5;20250620;769.01;793.47;F;24.46;F;0;F;0;;;
20260215;1;1414;19;1059450;1;20250624;5;20250624;1265.77;1286.58;F;20.81;F;0;F;0;;;
20260215;1;1414;19;1059451;1;20250620;5;20250620;5840.28;6026.02;F;185.74;F;0;F;0;;;
20260215;1;1414;19;1059452;1;20250624;5;20250624;4513.98;4653.67;F;139.69;F;0;F;0;;;
20260215;1;1414;19;1059453;1;20250620;5;20250620;2524.26;2603.29;F;79.03;F;0;F;0;;;
20260215;1;1414;19;1059455;1;20250625;5;20250625;1364.28;1407.11;F;42.83;F;0;F;0;;;
20260215;1;1414;19;1059456;1;20250623;5;20250623;15941.9;16443.17;F;501.27;F;0;F;0;;;
20260215;1;1414;19;1059457;1;20250620;5;20250620;3924.47;4047.36;F;122.89;F;0;F;0;;;
20260215;1;1414;19;1059458;1;20250620;5;20250620;1249.51;1287.06;F;37.55;F;0;F;0;;;
20260215;1;1414;19;1059459;1;20250620;5;20250620;2306.6;2379.05;F;72.45;F;0;F;0;;;
20260215;1;1414;19;1059460;1;20250620;5;20250620;3678.28;3793.46;F;115.18;F;0;F;0;;;
20260215;1;1414;19;1059461;1;20250620;5;20250620;20823.1;21470.65;F;647.55;F;0;F;0;;;
